phage_id,host_species,split
NC_015249,Escherichia_coli,train
NC_015250,Acinetobacter_johnsonii,train
NC_015251,Aeromonas_salmonicida,train
NC_015252,Brochothrix_thermosphacta,train
NC_015253,Brochothrix_thermosphacta,train
NC_015254,Brochothrix_thermosphacta,train
NC_015262,Clostridioides_difficile,train
NC_015263,Lactococcus_lactis,train
NC_015264,Pseudomonas_fluorescens,train
NC_015265,Burkholderia_cenocepacia,train
NC_015270,Enterococcus_faecalis,train
NC_015271,Salmonella_enterica,train
NC_015273,Burkholderia_ambifaria,train
NC_015274,Streptococcus_pneumoniae,train
NC_015280,Prochlorococcus_marinus,train
NC_015281,Parasynechococcus_marenigrum,train
NC_015283,Prochlorococcus_marinus,train
NC_015284,Prochlorococcus_marinus,train
NC_015285,Synechococcus_sp._WH_7803,train
NC_015286,Synechococcus_sp._WH_8109,train
NC_015287,Synechococcus_sp._WH_8109,train
NC_015289,Parasynechococcus_marenigrum,train
NC_015294,Pseudomonas_aeruginosa,train
NC_015296,Salmonella_enterica,train
NC_015297,Ralstonia_solanacearum,train
NC_015456,Shigella_flexneri,train
NC_015457,Shigella_flexneri,train
NC_015464,Campylobacter_jejuni,train
NC_015466,Roseobacter_denitrificans,train
NC_015568,Clostridioides_difficile,train
NC_015584,Mycolicibacterium_smegmatis,train
NC_015585,Pantoea_agglomerans,train
NC_015586,Stenotrophomonas_maltophilia,train
NC_015720,Gordonia_terrae,train
NC_015721,Bdellovibrio_bacteriovorus,train
NC_015937,Thermus_thermophilus,train
NC_015938,Salmonella_enterica,train
NC_016071,Salmonella_enterica,train
NC_016158,Escherichia_coli,train
NC_016160,Escherichia_coli,train
NC_016162,Vibrio_cholerae,train
NC_016163,Yersinia_enterocolitica,train
NC_016165,Rhodobacter_capsulatus,train
NC_016166,Gordonia_terrae,train
NC_016434,Gordonia_terrae,train
NC_016435,Gordonia_rubripertincta,train
NC_016562,Campylobacter_jejuni,train
NC_016563,Bacillus_cereus,train
NC_016564,Planktothrix_agardhii,train
NC_016565,Staphylococcus_aureus,train
NC_016566,Shigella_sonnei,train
NC_016568,Helicobacter_pylori,train
NC_016569,Nocardia_brasiliensis,train
NC_016570,Escherichia_coli,train
NC_016571,Pseudomonas_fluorescens,train
NC_016651,Rhodococcus_rhodochrous,train
NC_016652,Prescottella_equi,train
NC_016653,Rhodococcus_erythropolis,train
NC_016654,Prescottella_equi,train
NC_016655,Prescottella_equi,train
NC_016656,Synechococcus_sp._WH_8017,train
NC_016659,Prochlorococcus_marinus,train
NC_016762,Pseudomonas_aeruginosa,train
NC_016763,Salmonella_enterica,train
NC_016764,Pseudomonas_tolaasii,train
NC_016765,Pseudomonas_aeruginosa,train
NC_016766,Synechococcus_sp._CB0101,train
NC_016767,Erwinia_pyrifoliae,train
NC_016770,Bacteroides_fragilis,train
NC_016989,Haloarcula_hispanica,train
NC_017674,Pseudomonas_aeruginosa,train
NC_017695,Lactococcus_lactis,train
NC_017696,Lactococcus_lactis,train
NC_017698,Lactococcus_lactis,train
NC_017702,Lactococcus_lactis,train
NC_017732,Enterococcus_faecalis,train
NC_017864,Pseudomonas_aeruginosa,train
NC_017865,Pseudomonas_aeruginosa,train
NC_017968,Staphylococcus_aureus,train
NC_017969,Escherichia_coli,train
NC_017971,Pseudomonas_putida,train
NC_017972,Pseudomonas_putida,train
NC_017973,Mycolicibacterium_smegmatis,train
NC_017974,Cronobacter_sakazakii,train
NC_017976,Bacillus_cereus,train
NC_017978,Clostridium_perfringens,train
NC_017980,Clostridium_perfringens,train
NC_017981,Xanthomonas_vesicatoria,train
NC_017984,Acinetobacter_baumannii,train
NC_018083,Clostridium_perfringens,train
NC_018084,Clostridium_perfringens,train
NC_018085,Bacillus_thuringiensis,train
NC_018086,Enterococcus_faecalis,train
NC_018087,Acinetobacter_baumannii,train
NC_018264,Thermoanaerobacterium_saccharolyticum,train
NC_018270,Weissella_cibaria,train
NC_018273,Leuconostoc_mesenteroides,train
NC_018274,Pseudomonas_aeruginosa,train
NC_018276,Croceibacter_atlanticus,train
NC_018277,Staphylococcus_pasteuri,train
NC_018278,Burkholderia_ambifaria,train
NC_018281,Staphylococcus_epidermidis,train
NC_018282,Pseudomonas_aeruginosa,train
NC_018283,Burkholderia_ambifaria,train
NC_018284,Staphylococcus_epidermidis,train
NC_018285,Streptococcus_salivarius,train
NC_018452,Burkholderia_cenocepacia,train
NC_018832,Providencia_stuartii,train
NC_018834,Cutibacterium_acnes,train
NC_018835,Escherichia_coli,train
NC_018836,Streptomyces_coelicolor,train
NC_018838,Cutibacterium_acnes,train
NC_018839,Cutibacterium_acnes,train
NC_018840,Cutibacterium_acnes,train
NC_018841,Cutibacterium_acnes,train
NC_018842,Cutibacterium_acnes,train
NC_018843,Salmonella_enterica,train
NC_018845,Cutibacterium_acnes,train
NC_018846,Escherichia_coli,train
NC_018847,Cutibacterium_acnes,train
NC_018848,Streptomyces_venezuelae,train
NC_018849,Cutibacterium_acnes,train
NC_018850,Pseudomonas_fluorescens,train
NC_018851,Cutibacterium_acnes,train
NC_018852,Cutibacterium_acnes,train
NC_018853,Streptomyces_avermitilis,train
NC_018854,Escherichia_coli,train
NC_018855,Escherichia_coli,train
NC_018856,Bacillus_cereus,train
NC_018857,Bacillus_cereus,train
NC_018859,Escherichia_coli,train
NC_018860,Bacillus_cereus,train
NC_018861,Campylobacter_jejuni,train
NC_018863,Bacillus_cereus,train
NC_019398,Cronobacter_sakazakii,train
NC_019399,Escherichia_coli,train
NC_019400,Cronobacter_sakazakii,train
NC_019401,Cronobacter_sakazakii,train
NC_019402,Cronobacter_sakazakii,train
NC_019403,Escherichia_coli,train
NC_019404,Escherichia_coli,train
NC_019405,Caulobacter_vibrioides,train
NC_019406,Caulobacter_vibrioides,train
NC_019407,Caulobacter_vibrioides,train
NC_019408,Caulobacter_vibrioides,train
NC_019410,Caulobacter_vibrioides,train
NC_019411,Caulobacter_vibrioides,train
NC_019414,Streptomyces_coelicolor,train
NC_019416,Stenotrophomonas_maltophilia,train
NC_019418,Streptococcus_suis,train
NC_019419,Escherichia_coli,train
NC_019421,Clostridioides_difficile,train
NC_019422,Clostridioides_difficile,train
NC_019423,Escherichia_coli,train
NC_019442,Escherichia_coli,train
NC_019445,Escherichia_coli,train
NC_019446,Brucella_abortus,train
NC_019447,Brucella_melitensis,train
NC_019448,Staphylococcus_aureus,train
NC_019449,Lactobacillus_delbrueckii,train
NC_019450,Pseudomonas_aeruginosa,train
NC_019451,Pseudomonas_aeruginosa,train
NC_019452,Escherichia_coli,train
NC_019453,Caulobacter_vibrioides,train
NC_019454,Pantoea_agglomerans,train
NC_019455,Glaesserella_parasuis,train
NC_019456,Lactobacillus_delbrueckii,train
NC_019457,Vibrio_cholerae,train
NC_019485,Enterobacter_cloacae,train
NC_019496,Clostridium_perfringens,train
NC_019500,Escherichia_coli,train
NC_019501,Escherichia_coli,train
NC_019502,Bacillus_thuringiensis,train
NC_019503,Escherichia_coli,train
NC_019504,Erwinia_amylovora,train
NC_019505,Escherichia_coli,train
NC_019506,Clostridium_perfringens,train
NC_019508,Clostridium_perfringens,train
NC_019509,Cronobacter_sakazakii,train
NC_019510,Erwinia_amylovora,train
NC_019511,Staphylococcus_aureus,train
NC_019512,Helicobacter_pylori,train
NC_019513,Staphylococcus_aureus,train
NC_019514,Erwinia_amylovora,train
NC_019515,Bacillus_cereus,train
NC_019516,Parasynechococcus_marenigrum,train
NC_019517,Escherichia_coli,train
NC_019518,Vibrio_cholerae,train
NC_019522,Pectobacterium_carotovorum,train
NC_019523,Clostridium_perfringens,train
NC_019524,Enterobacter_cancerogenus,train
NC_019525,Bdellovibrio_bacteriovorus,train
NC_019527,Aeromonas_salmonicida,train
NC_019528,Aeromonas_salmonicida,train
NC_019529,Vibrio_parahaemolyticus,train
NC_019530,Salmonella_enterica,train
NC_019538,Aeromonas_hydrophila,train
NC_019539,Salmonella_enterica,train
NC_019540,Salinivibrio_costicola,train
NC_019541,Acinetobacter_baumannii,train
NC_019543,Aeromonas_salmonicida,train
NC_019545,Salmonella_enterica,train
NC_019548,Ralstonia_solanacearum,train
NC_019704,Escherichia_coli,train
NC_019705,Escherichia_coli,train
NC_019706,Escherichia_coli,train
NC_019707,Escherichia_coli,train
NC_019708,Escherichia_coli,train
NC_019709,Escherichia_coli,train
NC_019710,Escherichia_coli,train
NC_019711,Escherichia_coli,train
NC_019713,Vibrio_parahaemolyticus,train
NC_019714,Escherichia_coli,train
NC_019715,Escherichia_coli,train
NC_019716,Escherichia_coli,train
NC_019717,Escherichia_coli,train
NC_019718,Escherichia_coli,train
NC_019719,Escherichia_coli,train
NC_019720,Escherichia_coli,train
NC_019721,Escherichia_coli,train
NC_019722,Vibrio_parahaemolyticus,train
NC_019723,Escherichia_coli,train
NC_019724,Escherichia_coli,train
NC_019726,Staphylococcus_aureus,train
NC_019767,Escherichia_coli,train
NC_019768,Escherichia_coli,train
NC_019769,Escherichia_coli,train
NC_019813,Pseudomonas_aeruginosa,train
NC_019909,Yersinia_enterocolitica,train
NC_019912,Bacillus_thuringiensis,train
NC_019913,Pseudomonas_aeruginosa,train
NC_019914,Staphylococcus_hominis,train
NC_019915,Staphylococcus_capitis,train
NC_019916,Lactiplantibacillus_plantarum,train
NC_019917,Burkholderia_cenocepacia,train
NC_019918,Pseudomonas_aeruginosa,train
NC_019919,Yersinia_enterocolitica,train
NC_019924,Clostridium_sporogenes,train
NC_019925,Dickeya_solani,train
NC_019927,Cronobacter_sakazakii,train
NC_019928,Helicobacter_pylori,train
NC_019929,Erwinia_amylovora,train
NC_019931,Helicobacter_pylori,train
NC_019932,Erwinia_amylovora,train
NC_019933,Xanthomonas_citri,train
NC_019934,Cronobacter_sakazakii,train
NC_019935,Pseudomonas_aeruginosa,train
NC_020078,Cronobacter_sakazakii,train
NC_020079,Escherichia_coli,train
NC_020080,Klebsiella_pneumoniae,train
NC_020081,Bacillus_pumilus,train
NC_020158,Haloarcula_vallismortis,train
NC_020197,Streptococcus_thermophilus,train
NC_020201,Pectobacterium_atrosepticum,train
NC_020204,Klebsiella_pneumoniae,train
NC_020205,Xanthomonas_citri,train
NC_020414,Salmonella_enterica,train
NC_020416,Salmonella_enterica,train
NC_020477,Bacillus_pumilus,train
NC_020478,Bacillus_pumilus,train
NC_020479,Bacillus_pumilus,train
NC_020480,Bacillus_pumilus,train
NC_020481,Candidatus_Pelagibacter_ubique,train
NC_020482,Candidatus_Pelagibacter_ubique,train
NC_020483,Candidatus_Pelagibacter_ubique,train
NC_020484,Candidatus_Pelagibacter_ubique,train
NC_020486,Synechococcus_sp._WH_7803,train
NC_020488,Vibrio_vulnificus,train
NC_020489,Rhodobacter_capsulatus,train
NC_020490,Staphylococcus_hominis,train
NC_020835,Prochlorococcus_marinus,train
NC_020837,Synechococcus_sp._WH_7803,train
NC_020838,Synechococcus_sp._WH_7803,train
NC_020842,Cellulophaga_sp._MM#3,train
NC_020848,Vibrio_parahaemolyticus,train
NC_020850,Vibrio_parahaemolyticus,train
NC_020851,Synechococcus_sp._WH_7803,train
NC_020854,Synechococcus_sp._WH_7803,train
NC_020856,Sulfitobacter_sp._CB2047,train
NC_020858,Sulfitobacter_sp._CB2047,train
NC_020859,Synechococcus_sp._WH_7803,train
NC_020860,Cellulophaga_sp._MM#3,train
NC_020862,Sulfitobacter_sp._CB2047,train
NC_020863,Vibrio_natriegens,train
NC_020865,Synechococcus_sp._WH_7803,train
NC_020868,Vibrio_parahaemolyticus,train
NC_020870,Leuconostoc_pseudomesenteroides,train
NC_020871,Listeria_monocytogenes,train
NC_020872,Prochlorococcus_marinus,train
NC_020873,Bacillus_cereus,train
NC_020874,Prochlorococcus_marinus,train
NC_020875,Synechococcus_sp._WH_8018,train
NC_020876,Mycolicibacterium_smegmatis,train
NC_020877,Staphylococcus_aureus,train
NC_020878,Prochlorococcus_marinus,train
NC_020880,Leuconostoc_pseudomesenteroides,train
NC_020883,Bacillus_subtilis,train
NC_020998,Haloarcula_hispanica,train
NC_021061,Mycolicibacterium_smegmatis,train
NC_021062,Pseudomonas_fluorescens,train
NC_021063,Mycobacterium_avium,train
NC_021067,Vibrio_splendidus,train
NC_021068,Aliivibrio_fischeri,train
NC_021070,Vibrio_splendidus,train
NC_021072,Synechococcus_sp._WH_7803,train
NC_021073,Vibrio_splendidus,train
NC_021297,Mycolicibacterium_smegmatis,train
NC_021298,Streptomyces_lividans,train
NC_021299,Mycolicibacterium_smegmatis,train
NC_021300,Pseudoalteromonas_marina,train
NC_021301,Mycolicibacterium_smegmatis,train
NC_021302,Mycolicibacterium_smegmatis,train
NC_021304,Streptomyces_lividans,train
NC_021305,Mycolicibacterium_smegmatis,train
NC_021306,Mycolicibacterium_smegmatis,train
NC_021307,Mycolicibacterium_smegmatis,train
NC_021308,Mycolicibacterium_smegmatis,train
NC_021309,Mycolicibacterium_smegmatis,train
NC_021310,Mycolicibacterium_smegmatis,train
NC_021311,Mycolicibacterium_smegmatis,train
NC_021316,Acinetobacter_baumannii,train
NC_021318,Mycobacterium_tuberculosis,train
NC_021319,Haloarcula_californiae,train
NC_021322,Haloarcula_hispanica,train
NC_021323,Staphylococcus_aureus,train
NC_021324,Mycolicibacterium_smegmatis,train
NC_021325,Clostridium_perfringens,train
NC_021326,Staphylococcus_aureus,train
NC_021327,Haloarcula_californiae,train
NC_021330,Haloarcula_californiae,train
NC_021331,Shigella_flexneri,train
NC_021334,Mycolicibacterium_smegmatis,train
NC_021336,Bacillus_mycoides,train
NC_021337,Acinetobacter_baumannii,train
NC_021338,Mycobacterium_tuberculosis,train
NC_021339,Streptomyces_lividans,train
NC_021340,Haloarcula_hispanica,train
NC_021342,Edwardsiella_ictaluri,train
NC_021343,Burkholderia_pseudomallei,train
NC_021344,Escherichia_coli,train
NC_021346,Mycolicibacterium_smegmatis,train
NC_021347,Prescottella_equi,train
NC_021348,Mycolicibacterium_smegmatis,train
NC_021349,Mycolicibacterium_smegmatis,train
NC_021471,Haloarcula_sinaiiensis,train
NC_021529,Vibrio_natriegens,train
NC_021530,Synechococcus_sp._WH_7803,train
NC_021531,Cronobacter_sakazakii,train
NC_021532,Alteromonas_macleodii,train
NC_021533,Mycolicibacterium_smegmatis,train
NC_021535,Mycolicibacterium_smegmatis,train
NC_021536,Synechococcus_sp._WH_7803,train
NC_021538,Mycolicibacterium_smegmatis,train
NC_021540,Vibrio_cholerae,train
NC_021556,Mycobacterium_tuberculosis,train
NC_021557,Agrobacterium_tumefaciens,train
NC_021559,Prochlorococcus_marinus,train
NC_021560,Agrobacterium_tumefaciens,train
NC_021562,Vibrio_cholerae,train
NC_021569,Stenotrophomonas_maltophilia,train
NC_021772,Salmonella_enterica,train
NC_021773,Staphylococcus_aureus,train
NC_021774,Salmonella_enterica,train
NC_021775,Salmonella_enterica,train
NC_021776,Vibrio_parahaemolyticus,train
NC_021779,Salmonella_enterica,train
NC_021780,Salmonella_enterica,train
NC_021782,Salmonella_enterica,train
NC_021783,Salmonella_enterica,train
NC_021788,Cellulophaga_baltica,train
NC_021789,Cellulophaga_baltica,train
NC_021790,Cellulophaga_baltica,train
NC_021791,Cellulophaga_baltica,train
NC_021792,Cellulophaga_baltica,train
NC_021793,Cellulophaga_baltica,train
NC_021794,Cellulophaga_baltica,train
NC_021795,Cellulophaga_baltica,train
NC_021796,Cellulophaga_baltica,train
NC_021797,Cellulophaga_baltica,train
NC_021798,Cellulophaga_baltica,train
NC_021799,Cellulophaga_baltica,train
NC_021800,Cellulophaga_baltica,train
NC_021801,Staphylococcus_aureus,train
NC_021802,Cellulophaga_baltica,train
NC_021803,Cellulophaga_baltica,train
NC_021804,Cellulophaga_baltica,train
NC_021805,Cellulophaga_baltica,train
NC_021806,Cellulophaga_baltica,train
NC_021856,Bacillus_subtilis,train
NC_021861,Lactococcus_lactis,train
NC_021862,Ralstonia_solanacearum,train
NC_021863,Staphylococcus_aureus,train
NC_021864,Candidatus_Puniceispirillum_marinum,train
NC_021865,Paenibacillus_larvae,train
NC_021867,Flavobacterium_psychrophilum,train
NC_021868,Streptococcus_pneumoniae,train
NC_022053,Mycolicibacterium_smegmatis,train
NC_022055,Mycolicibacterium_smegmatis,train
NC_022057,Mycolicibacterium_smegmatis,train
NC_022058,Mycolicibacterium_smegmatis,train
NC_022059,Mycolicibacterium_smegmatis,train
NC_022060,Mycolicibacterium_smegmatis,train
NC_022063,Mycolicibacterium_smegmatis,train
NC_022065,Mycolicibacterium_smegmatis,train
NC_022066,Mycolicibacterium_smegmatis,train
NC_022067,Mycolicibacterium_smegmatis,train
NC_022068,Mycolicibacterium_smegmatis,train
NC_022069,Mycolicibacterium_smegmatis,train
NC_022070,Mycolicibacterium_smegmatis,train
NC_022085,Mycolicibacterium_smegmatis,train
NC_022086,Mycolicibacterium_smegmatis,train
NC_022087,Mycolicibacterium_smegmatis,train
NC_022090,Staphylococcus_aureus,train
NC_022091,Pseudomonas_aeruginosa,train
NC_022094,Bacillus_anthracis,train
NC_022096,Pseudomonas_aeruginosa,train
NC_022323,Escherichia_coli,train
NC_022328,Mycolicibacterium_smegmatis,train
NC_022329,Mycolicibacterium_smegmatis,train
NC_022330,Mycolicibacterium_smegmatis,train
NC_022331,Mycolicibacterium_smegmatis,train
NC_022334,Cutibacterium_acnes,train
NC_022335,Cutibacterium_acnes,train
NC_022336,Cutibacterium_acnes,train
NC_022337,Cutibacterium_acnes,train
NC_022338,Cutibacterium_acnes,train
NC_022339,Cutibacterium_acnes,train
NC_022340,Cutibacterium_acnes,train
NC_022341,Cutibacterium_acnes,train
NC_022342,Cutibacterium_acnes,train
NC_022746,Pseudomonas_aeruginosa,train
NC_022747,Vibrio_cholerae,train
NC_022749,Shigella_flexneri,train
NC_022750,Escherichia_coli,train
NC_022752,Salmonella_enterica,train
NC_022753,Mycolicibacterium_smegmatis,train
NC_022754,Salmonella_enterica,train
NC_022756,Lacticaseibacillus_paracasei,train
NC_022757,Lacticaseibacillus_paracasei,train
NC_022761,Bacillus_subtilis,train
NC_022762,Lactobacillus_delbrueckii,train
NC_022763,Bacillus_thuringiensis,train
NC_022764,Priestia_megaterium,train
NC_022765,Bacillus_pumilus,train
NC_022766,Bacillus_pumilus,train
NC_022767,Priestia_megaterium,train
NC_022768,Salmonella_enterica,train
NC_022769,Bacillus_thuringiensis,train
NC_022770,Priestia_megaterium,train
NC_022771,Bacillus_subtilis,train
NC_022772,Salmonella_enterica,train
NC_022773,Bacillus_pumilus,train
NC_022774,Priestia_megaterium,train
NC_022776,Streptococcus_thermophilus,train
NC_022791,Streptococcus_pneumoniae,train
NC_022914,Staphylococcus_saprophyticus,train
NC_022915,Ralstonia_solanacearum,train
NC_022916,Burkholderia_cenocepacia,train
NC_022917,Ralstonia_solanacearum,train
NC_022965,Mycolicibacterium_smegmatis,train
NC_022966,Pseudomonas_aeruginosa,train
NC_022967,Pseudomonas_aeruginosa,train
NC_022968,Escherichia_coli,train
NC_022969,Mycolicibacterium_smegmatis,train
NC_022970,Pseudomonas_aeruginosa,train
NC_022971,Pseudomonas_aeruginosa,train
NC_022973,Mycolicibacterium_smegmatis,train
NC_022974,Pseudomonas_aeruginosa,train
NC_022975,Mycolicibacterium_smegmatis,train
NC_022976,Mycolicibacterium_smegmatis,train
NC_022977,Mycolicibacterium_smegmatis,train
NC_022979,Mycolicibacterium_smegmatis,train
NC_022980,Brevibacillus_laterosporus,train
NC_022981,Mycolicibacterium_smegmatis,train
NC_022982,Xylella_fastidiosa,train
NC_022983,Mycolicibacterium_smegmatis,train
NC_022984,Mycolicibacterium_smegmatis,train
NC_022985,Mycolicibacterium_smegmatis,train
NC_022986,Pseudomonas_aeruginosa,train
NC_022987,Xylella_fastidiosa,train
NC_022988,Mycolicibacterium_smegmatis,train
NC_022989,Lactobacillus_delbrueckii,train
NC_023007,Bacillus_anthracis,train
NC_023009,Staphylococcus_aureus,train
NC_023498,Mycolicibacterium_smegmatis,train
NC_023499,Staphylococcus_aureus,train
NC_023500,Staphylococcus_aureus,train
NC_023502,Rhizobium_leguminosarum,train
NC_023503,Streptococcus_thermophilus,train
NC_023548,Citrobacter_rodentium,train
NC_023549,Clavibacter_michiganensis,train
NC_023550,Staphylococcus_aureus,train
NC_023552,Mycolicibacterium_smegmatis,train
NC_023553,Mycolicibacterium_smegmatis,train
NC_023554,Mycolicibacterium_smegmatis,train
NC_023555,Edwardsiella_ictaluri,train
NC_023556,Achromobacter_xylosoxidans,train
NC_023557,Erwinia_amylovora,train
NC_023558,Cronobacter_turicensis,train
NC_023560,Oenococcus_oeni,train
NC_023561,Enterobacter_cloacae,train
NC_023562,Mycolicibacterium_smegmatis,train
NC_023563,Mycolicibacterium_smegmatis,train
NC_023564,Mycolicibacterium_smegmatis,train
NC_023565,Mycolicibacterium_smegmatis,train
NC_023566,Rhizobium_gallicum,train
NC_023568,Vibrio_harveyi,train
NC_023569,Vibrio_parahaemolyticus,train
NC_023570,Acinetobacter_baumannii,train
NC_023571,Oenococcus_oeni,train
NC_023572,Mycolicibacterium_smegmatis,train
NC_023573,Staphylococcus_aureus,train
NC_023574,Lactococcus_lactis,train
NC_023575,Pseudomonas_aeruginosa,train
NC_023576,Citrobacter_rodentium,train
NC_023577,Mycolicibacterium_smegmatis,train
NC_023578,Mycolicibacterium_smegmatis,train
NC_023579,Erwinia_amylovora,train
NC_023580,Mycolicibacterium_smegmatis,train
NC_023581,Acinetobacter_nosocomialis,train
NC_023582,Staphylococcus_epidermidis,train
NC_023583,Pseudomonas_aeruginosa,train
NC_023584,Synechococcus_sp._WH_7803,train
NC_023585,Saccharolobus_solfataricus,train
NC_023587,Synechococcus_sp._WH_7803,train
NC_023588,Stenotrophomonas_maltophilia,train
NC_023589,Shigella_boydii,train
NC_023590,Acinetobacter_baumannii,train
NC_023592,Haloarcula_hispanica,train
NC_023593,Escherichia_coli,train
NC_023594,Shewanella_putrefaciens,train
NC_023595,Enterococcus_faecalis,train
NC_023597,Mycolicibacterium_smegmatis,train
NC_023599,Bacillus_thuringiensis,train
NC_023601,Pseudomonas_syringae,train
NC_023604,Mycolicibacterium_smegmatis,train
NC_023605,Vibrio_alginolyticus,train
NC_023606,Mycolicibacterium_smegmatis,train
NC_023608,Salmonella_enterica,train
NC_023609,Mycolicibacterium_smegmatis,train
NC_023610,Erwinia_amylovora,train
NC_023612,Geobacillus_kaustophilus,train
NC_023614,Croceibacter_atlanticus,train
NC_023686,Mycolicibacterium_smegmatis,train
NC_023687,Mycolicibacterium_smegmatis,train
NC_023688,Aeromonas_salmonicida,train
NC_023689,Mycolicibacterium_smegmatis,train
NC_023690,Mycolicibacterium_smegmatis,train
NC_023691,Mycolicibacterium_smegmatis,train
NC_023692,Mycolicibacterium_smegmatis,train
NC_023693,Escherichia_coli,train
NC_023694,Prescottella_equi,train
NC_023695,Mycolicibacterium_smegmatis,train
NC_023696,Mycolicibacterium_smegmatis,train
NC_023697,Mycolicibacterium_smegmatis,train
NC_023698,Mycolicibacterium_smegmatis,train
NC_023699,Mycolicibacterium_smegmatis,train
NC_023700,Pseudomonas_aeruginosa,train
NC_023701,Mycolicibacterium_smegmatis,train
NC_023702,Mycolicibacterium_smegmatis,train
NC_023703,Mycolicibacterium_smegmatis,train
NC_023704,Mycolicibacterium_smegmatis,train
NC_023705,Mycolicibacterium_smegmatis,train
NC_023706,Prescottella_equi,train
NC_023707,Mycolicibacterium_smegmatis,train
NC_023708,Mycolicibacterium_smegmatis,train
NC_023709,Mycolicibacterium_smegmatis,train
NC_023710,Mycolicibacterium_smegmatis,train
NC_023711,Mycolicibacterium_smegmatis,train
NC_023712,Mycolicibacterium_smegmatis,train
NC_023713,Mycolicibacterium_smegmatis,train
NC_023714,Mycolicibacterium_smegmatis,train
NC_023715,Yersinia_pestis,train
NC_023716,Mycolicibacterium_smegmatis,train
NC_023717,Cronobacter_sakazakii,train
NC_023719,Priestia_megaterium,train
NC_023720,Mycolicibacterium_smegmatis,train
NC_023721,Mycolicibacterium_smegmatis,train
NC_023722,Prescottella_equi,train
NC_023723,Mycolicibacterium_smegmatis,train
NC_023724,Mycolicibacterium_smegmatis,train
NC_023725,Mycolicibacterium_smegmatis,train
NC_023726,Mycolicibacterium_smegmatis,train
NC_023727,Mycolicibacterium_smegmatis,train
NC_023728,Mycolicibacterium_smegmatis,train
NC_023729,Mycolicibacterium_smegmatis,train
NC_023730,Mycolicibacterium_smegmatis,train
NC_023731,Mycolicibacterium_smegmatis,train
NC_023732,Mycolicibacterium_smegmatis,train
NC_023733,Mycolicibacterium_smegmatis,train
NC_023735,Prescottella_equi,train
NC_023736,Ralstonia_solanacearum,train
NC_023737,Mycolicibacterium_smegmatis,train
NC_023738,Mycolicibacterium_smegmatis,train
NC_023739,Mycolicibacterium_smegmatis,train
NC_023740,Mycolicibacterium_smegmatis,train
NC_023741,Mycolicibacterium_smegmatis,train
NC_023742,Mycolicibacterium_smegmatis,train
NC_023743,Escherichia_coli,train
NC_023744,Mycobacterium_tuberculosis,train
NC_023745,Mycolicibacterium_smegmatis,train
NC_023746,Mycolicibacterium_smegmatis,train
NC_023747,Mycolicibacterium_smegmatis,train
NC_023748,Mycolicibacterium_smegmatis,train
NC_023859,Microbacterium_oxydans,train
NC_023862,Mycolicibacterium_smegmatis,train
NC_023863,Vibrio_anguillarum,train
NC_023865,Pectobacterium_carotovorum,train
NC_024121,Serratia_marcescens,train
NC_024123,Pseudomonas_aeruginosa,train
NC_024125,Escherichia_coli,train
NC_024134,Escherichia_coli,train
NC_024135,Mycolicibacterium_smegmatis,train
NC_024136,Mycolicibacterium_smegmatis,train
NC_024137,Bacillus_cereus,train
NC_024138,Mycolicibacterium_smegmatis,train
NC_024139,Escherichia_coli,train
NC_024140,Pseudomonas_aeruginosa,train
NC_024141,Mycolicibacterium_smegmatis,train
NC_024142,Escherichia_coli,train
NC_024143,Mycolicibacterium_smegmatis,train
NC_024146,Escherichia_coli,train
NC_024147,Mycolicibacterium_smegmatis,train
NC_024148,Mycolicibacterium_smegmatis,train
NC_024149,Lactococcus_garvieae,train
NC_024203,Lactococcus_lactis,train
NC_024204,Salmonella_enterica,train
NC_024208,Lactococcus_lactis,train
NC_024209,Mycolicibacterium_smegmatis,train
NC_024212,Enterococcus_faecalis,train
NC_024214,Lactococcus_lactis,train
NC_024215,Lactococcus_lactis,train
NC_024216,Bacillus_thuringiensis,train
NC_024330,Pseudomonas_aeruginosa,train
NC_024354,Cronobacter_sakazakii,train
NC_024356,Enterococcus_faecium,train
NC_024357,Streptococcus_pneumoniae,train
NC_024358,Trichormus_variabilis,train
NC_024359,Listeria_monocytogenes,train
NC_024360,Listeria_monocytogenes,train
NC_024361,Streptococcus_pneumoniae,train
NC_024362,Pseudomonas_syringae,train
NC_024363,Mycolicibacterium_smegmatis,train
NC_024364,Listeria_monocytogenes,train
NC_024365,Pseudomonas_syringae,train
NC_024366,Mycolicibacterium_smegmatis,train
NC_024367,Dinoroseobacter_shibae,train
NC_024368,Mycolicibacterium_smegmatis,train
NC_024369,Vibrio_cholerae,train
NC_024370,Streptococcus_pneumoniae,train
NC_024371,Mycolicibacterium_smegmatis,train
NC_024375,Listeria_monocytogenes,train
NC_024378,Leuconostoc_mesenteroides,train
NC_024379,Escherichia_coli,train
NC_024380,Leuconostoc_pseudomesenteroides,train
NC_024381,Pseudomonas_aeruginosa,train
NC_024383,Listeria_monocytogenes,train
NC_024384,Listeria_monocytogenes,train
NC_024385,Leuconostoc_pseudomesenteroides,train
NC_024386,Leuconostoc_mesenteroides,train
NC_024387,Listeria_monocytogenes,train
NC_024388,Leuconostoc_mesenteroides,train
NC_024389,Leuconostoc_mesenteroides,train
NC_024390,Leuconostoc_pseudomesenteroides,train
